created_time,message,id
2010-04-07T17:27:46+0000,"Story of the Week: How one woman and her friends turn to their Facebook connections for modern-day comfort, advice and camaraderie.",20531316728_111406432215044
2010-04-06T16:38:40+0000,Educating Older Adults on Broadband's Benefits,20531316728_379509057130
2010-04-06T04:42:42+0000,Responding to Your Feedback,20531316728_379388037130
2010-04-05T18:21:44+0000,Connecting with Emily Liebert: Author of 'Facebook Fairytales',20531316728_379185952130
2010-04-02T18:34:56+0000,Love Thy Neighbor on Facebook,20531316728_377938102130
2010-04-01T21:52:55+0000,Story of the Week: A Tennessee cancer patient connects with an experimental treatment thanks to the pleas of his friends and supporters on Facebook.,20531316728_114609088553361
2010-04-01T17:29:16+0000,"The week-long comment period for the proposed changes to the Privacy Policy and Statement of Rights and Responsibilities ends soon.  Tell us what you think by going to the ""Documents"" tab of the Facebook Site Governance Page.  For more information about the changes, read our blog post.",20531316728_105594246142858
2010-03-31T18:27:46+0000,Injured Aid Worker Finds 'A Revolution in Human Kindness',20531316728_377896862130
2010-03-31T17:27:17+0000,Ever typed something you wouldn't say in person? Ever felt trashed online? Share your story and rate others' stories in the Over the Line? application on Facebook: http://apps.facebook.com/over-the-line/,20531316728_113210205363052
2010-03-31T00:21:07+0000,"Mother’s Day is almost here: Tell us about how Facebook has strengthened your relationship with your mom at http://bit.ly/cOH9eh. Were you and your mother recently reunited on Facebook, or do you now stay in better touch with each other? We’ll feature some of your stories in future posts.",20531316728_110318465660434
2010-03-30T20:38:31+0000,"We want to hear your story about your favorite application on Facebook or Facebook Connect-enabled site. Submit a video answering these 3 questions by midnight PST April 2: 1) How do use the application? 2) What do you like about it? 3) How does it enhance your friendships?

Upload your video on Facebook or anywhere on the Web and send an email to yourvideos@facebook.com with a direct link to your video. We'll be in touch with you should we decide to highlight your story in future projects.",20531316728_10150167949825484
2010-03-29T19:37:23+0000,Cultural Traditions on the Facebook Menu,20531316728_377588417130
2010-03-29T18:41:29+0000,"Facebook chefs regularly prepare special menus to celebrate the cultural and religious holidays of our employees. Check out the most recent menu prepared for Nowruz, the Iranian New Year celebration.",20531316728_618689179771
2010-03-28T16:51:34+0000,What is your favorite application on Facebook? Do you use a Facebook Connect-enabled website? We want to know. Watch this clip to learn how to share your video story with us.,20531316728_104155592956151
2010-03-27T08:23:21+0000,Lights out for Earth Hour. Tonight from 8:30-9:30pm local time.,20531316728_111941158822639
2010-03-26T19:05:03+0000,Another Step in Open Site Governance,20531316728_376904492130
2010-03-26T05:58:38+0000,The Cricket Pitch Comes to Facebook,20531316728_376795872130
2010-03-26T01:32:32+0000,"This made us chuckle, too!",20531316728_107858579236352
2010-03-25T01:41:45+0000,Story of the Week: Residents of a Florida city track the latest antics and whereabouts of a recently escaped monkey on Facebook.,20531316728_103482113021802
2010-03-24T05:37:36+0000,,20531316728_102022756503978
2010-03-23T00:08:22+0000,"In recognition of World Water Day today, Non-Profits on Facebook profiles four organizations on Facebook helping to supply fresh water around the world.",20531316728_101579136549326
2010-03-18T19:22:08+0000,"Facebook Security warns you to watch out for a spoofed email going around that 
claims to be from Facebook and asks you to open an attachment to receive
 a new password.  This email is fake.  Delete it from your inbox, and 
warn your friends.",20531316728_372785163982
2010-03-18T17:19:32+0000,Connecting with Chuck Martin: The Facebook Grader,20531316728_373207867130
2010-03-17T19:03:37+0000,"Story of the Week: For a New York medical resident, friending a patient puts a human face on illness and the doctor-patient relationship.",20531316728_372754872890
2010-03-16T20:06:47+0000,Delivering More Search Results as You Type,20531316728_369584442130
2010-03-16T01:04:00+0000,"Don’t believe any applications that claim they can show you who’s viewing your profile or photo: 1) They can’t, 2) We’re aggressively disabling those that claim they can, and 3) You can help stop them by learning to report these apps at http://www.fb.me/help/?faq=13237",20531316728_418014835504
2010-03-15T21:43:31+0000,"Sports fans, check out our new Sports on Facebook page and connect with NCAA basketball tournament teams through the ""College"" tab.",20531316728_383619433560
2010-03-15T19:40:01+0000,Celebrating 25 Years of Dot-Com,20531316728_367055732130
2010-03-15T15:41:55+0000,,20531316728_367242258263
2010-03-15T06:16:25+0000,,20531316728_406702705029
2010-03-12T19:42:34+0000,"It’s official: We’re heading to Austin, Texas, for our first U.S. online operations office outside of our headquarters. We're already hiring at http://www.facebook.com/careers.",20531316728_361947558251
2010-03-11T20:15:55+0000,Faces of Facebook: The Social Side of Public Policy,20531316728_355284242130
2010-03-11T02:01:45+0000,Thanks Ashton Kutcher for visiting our office today. Did you enjoy your milk?,20531316728_400220581424
2010-03-10T18:10:40+0000,"Story of the Week: A call for hot water advice on Facebook leads to an outpouring of help for a woman near Cleveland, Ohio.",20531316728_357622571127
2010-03-09T01:13:49+0000,"To honor International Women's Day, Non-Profits on Facebook profiles the Facebook Pages of five organizations helping to improve women's lives worldwide.",20531316728_382392130378
2010-03-07T22:23:33+0000,Academy Awards fans: Watch the stars arrive and ask them questions during the Oscar.com Live from the Red Carpet Facebook webcast at 6 PM EST/3 PM PST today.,20531316728_10150106152145372
2010-03-05T18:01:57+0000,Facebook Neighbors Reunite Dog with Owner,20531316728_337204537130
2010-03-04T20:30:29+0000,What's it like to work with Facebook founder Mark Zuckerberg? Find out in this personal note from one of our engineers on the Facebook Engineering Page.,20531316728_342209002755
2010-03-04T01:02:08+0000,Connecting with... Jonah Seiger: Online Politico,20531316728_339573417130
2010-03-03T18:45:09+0000,"Story of the Week: Guided by GPS and a white cane, blind attorney Mike Hanson set out on a hike of the Appalachian Trail today and chronicles the trek through The Hanson Appalachian Trail Campaign page on Facebook.",20531316728_364194956553
2010-03-03T00:43:31+0000,Bigger Photos for Better Viewing,20531316728_337389082130
2010-03-01T19:54:25+0000,Staying in Touch with Applications,20531316728_334722432130
2010-03-01T19:43:02+0000,"Olympic Spirit: The sending of status messages on Facebook peaked Sunday at 2:29 pm PST and 2:54 pm PST during two significant goals in the Olympic hockey finals: when the U.S. tied and Canada won. More than 3.5 million status updates were sent during the time frame of those key plays, twice the pace of the rest of the day.",20531316728_376995761728
2010-02-28T19:44:03+0000,Olympic Spirit: The end has come with tonight's final hockey game between Canadian Olympic Team and US Olympic Team and the closing ceremonies. Relive some memories in the latest fan photos from The Olympic Games on Facebook.,20531316728_336694633657
2010-02-27T18:06:34+0000,"Our thoughts go out to the people of Chile after today's earthquake and to the entire Pacific region worried about a tsunami. For updates and ways to help, check out Global Disaster Relief on Facebook.",20531316728_362417756342
2010-02-26T19:02:43+0000,Exploring Local Businesses on Facebook,20531316728_326982572130
2010-02-25T20:46:41+0000,"Olympic Spirit: NBC Olympics is asking for your Facebook fan questions for Vancouver athletes and has been posting links to videos of Shaun White, Shannon Bahrke and more answering them. Next up: U.S. skier Julia Mancuso.",20531316728_352336855836
2010-02-24T21:40:40+0000,Facebook Tips: What’s the Difference between a Facebook Page and Group?,20531316728_324706977130
2010-02-24T16:41:10+0000,"Olympic Spirit: AP Winter Games features a video interview with U.S snowboarder Seth Wescott about his back-to-back gold medals. Thanks, Seth, for the shout-out to your Facebook fans.",20531316728_357992466279
2010-02-22T17:23:37+0000,Olympic Spirit: See Vancouver through the eyes of the fans in this photo album from The Olympic Games.,20531316728_354947007533
2010-02-20T22:15:12+0000,We have restored access to Facebook for those of you this morning who had trouble logging in or accessing parts of the site.  Thank you for your patience as we worked to fix the issue.,20531316728_358747311728
2010-02-20T18:16:16+0000,"Some people this morning are having trouble accessing Facebook, friends’ profiles or other features because of an isolated server issue. We are working to restore access as quickly as possible and apologize for any inconvenience.",20531316728_315328222678
2010-02-19T19:39:38+0000,"Story of the Week: The amount of time students spend on Facebook and social media does not affect their grades, according to a new study from the University of New Hampshire.",20531316728_359814219697
2010-02-19T16:43:24+0000,On the Road with Facebook Friends,20531316728_312921627130
2010-02-18T22:29:00+0000,"Our engineers at Facebook are always looking to innovate and move fast so we can launch new products and improve people’s experience in the way they connect and share. Watch our company leaders discuss our culture and philosophy around innovation and explain how every person at the company can make a big impact even as we grow. To learn more about engineering innovations at Facebook, become a fan of http://www.facebook.com/Engineering.",20531316728_10150090747365484
2010-02-18T19:43:30+0000,"We’re honored to be at the top of Fast Company's most innovative companies list. To all of you on Facebook, thanks for your support.",20531316728_313214564317
2010-02-17T21:22:56+0000,New Privacy Controls for Your Applications,20531316728_311056167130
2010-02-17T19:30:38+0000,Soon you'll be able to stay connected with your Facebook friends from Microsoft Outlook. Learn more about Facebook for Outlook from Microsoft's announcement today.,20531316728_316343962961
2010-02-17T16:49:17+0000,"It's one of those days at the office: The power is out in our home city of Palo Alto, but we're still working. The outage won't affect your ability to use Facebook as usual.",20531316728_336756412245
2010-02-12T18:40:28+0000,Romantic Tales from the News Feed,20531316728_300474852130
2010-02-11T23:32:12+0000,"Story of the Week: An urgent post on Facebook leads to a frantic effort across five U.S. states to save Ranger, the shelter dog.",20531316728_296635246515
2010-02-11T18:27:30+0000,Sharing the Olympic Magic with Fans,20531316728_298571017130
2010-02-10T20:12:48+0000,We’ve heard from many of you who are seeing a delay in your News Feed posts.  We’ve fixed this issue and you should see your News Feeds gradually return to normal.  Thanks for your feedback.,20531316728_482025125362
2010-02-10T19:35:54+0000,Facebook Chat Now Available Everywhere,20531316728_297991732130
2010-02-10T18:34:38+0000,Facebook Mobile: 100 Million and Growing,20531316728_297879717130
2010-02-09T23:43:23+0000,Parenting via Facebook: Vomit Reports and Baby Advice,20531316728_289452922130
2010-02-09T21:26:01+0000,Watch a video tour of the new navigation and features for your Facebook home page.,20531316728_484066065483
2010-02-09T06:10:21+0000,The Importance of Thinking Before You Post,20531316728_294261587130
2010-02-08T20:59:08+0000,Hear from one of our site reliability engineers about how he and a small team keep Facebook running at peak performance for more than 400 million people worldwide: http://bit.ly/bnadA0,20531316728_285616576593
2010-02-05T22:57:09+0000,"Faster, Simpler Photo Uploads",20531316728_206178097130
2010-02-05T17:03:01+0000,"Scenes from our sixth birthday celebration and launch night at our headquarters, where we rolled out products including the new home page navigation.",20531316728_329338861728
2010-02-05T02:47:02+0000,Introducing Your New Navigation,20531316728_287459122130
2010-02-05T01:41:16+0000,Six Years of Making Connections,20531316728_287542162130
2010-02-04T20:04:52+0000,Hear President Bush discuss the need for more help with Haiti earthquake relief in this video on the Global Disaster Relief on Facebook page.,20531316728_315948779202
2010-02-04T01:49:16+0000,"Story of the Week: A teenager asks her global Facebook friends to bring cheer to her sister suffering from leukemia by posting pictures of the color yellow, her sister's favorite.",20531316728_286115447607
2010-02-02T20:56:38+0000,Connecting with... Sam Gosling: Facebook Psychologist,20531316728_283497147130
2010-02-02T19:32:32+0000,Valentine’s Day is almost here: Tell us how Facebook has played Cupid in your life for the chance to be featured in an upcoming post. Share your story at http://bit.ly/5ttJCe,20531316728_287811981430
2010-02-02T18:04:20+0000,"Are you into code? Check out our announcement today of HipHop for PHP, a source code transformer that was developed by a small team from Facebook Engineering and is being released as open source.",20531316728_309020463351
2010-02-01T22:57:12+0000,Thanks to all of you who participated in answering public opinion questions on Facebook to help inform the World Economic Forum. Read more about the impact the hundreds of thousands of you had on the gathering of world leaders.,20531316728_285493235684
2010-02-01T19:37:49+0000,"Some people are reporting that they can no longer view or access certain groups to which they belong.  This is a technical issue affecting the visibility of the group, and no content has been removed. We are working to resolve this ASAP. Whenever you have questions, visit http://www.facebook.com/help.",20531316728_285635567070
2010-02-01T17:09:02+0000,"Pulse from Davos: As world leaders gather at the World Economic Forum, people on Facebook are joining the discussion by answering public opinion polls on the site. We are highlighting the third in a series of results: Does global financial regulation need extreme reform? Yes: 55.8%, No: 15.8%, Not Sure: 28.4%",20531316728_281060361679
2010-01-29T21:31:45+0000,"Pulse from Davos: As world leaders gather at the World Economic Forum, people on Facebook are joining the discussion by answering public opinion polls. We are highlighting the second in a series of results: Will the global recession get worse? Yes: 47.3%, No: 31.5%, Not Sure: 21.2%",20531316728_308911596487
2010-01-29T19:03:35+0000,Creating Your Personalized News Channel,20531316728_276507062130
2010-01-28T23:46:52+0000,"Pulse from Davos: As world leaders gather at the World Economic Forum, people on Facebook are joining the discussion by answering public opinion polls on the site. We are highlighting the first in a series of results:  Should international banks be limited in size and scope to keep them from becoming too large? Yes: 43%, No: 29%, Not Sure: 28%",20531316728_272616609406
2010-01-28T18:41:40+0000,Viewpoints on Privacy for the Digital Age,20531316728_273418772130
2010-01-27T22:40:00+0000,"Many people have posted about the appearance of an application listed as “Unnamed App” in their Applications Settings. This was a bug, which we now have fixed. It did not damage any accounts.",20531316728_271460794246
2010-01-27T18:40:07+0000,Story of the Week: Nostalgic residents of one Florida city reconnect on Facebook to recollect the past--from their favorite hangouts of yesteryear to the events that defined their hometown.,20531316728_274788916687
2010-01-23T00:17:56+0000,"Global Disaster Relief on Facebook will stream ""Hope for Haiti Now: A Global Benefit for Earthquake Relief"" live at 8 p.m. EST/5 p.m. PST tonight. Share your thoughts while watching the telethon, as well as get involved in relief efforts on Causes and its Haiti-specific fundraising efforts.",20531316728_265864101323
2010-01-22T20:59:01+0000,Connections of Strangers Returns Camera to Owner,20531316728_252048637130
2010-01-21T18:48:42+0000,,20531316728_273192893448
2010-01-21T17:43:08+0000,Story of the Week: A former guard at Guantanamo Bay meets with two of his ex-inmates to reconcile their past after reuniting with them on Facebook.,20531316728_295409016538
2010-01-20T18:03:09+0000,Communicating with Your Favorite Applications through Email,20531316728_251988897130
2010-01-19T20:14:31+0000,The World Economic Forum polled people from 10 countries on Facebook and found that two-thirds view the current economic crisis as also being a crisis of ethics and values.,20531316728_419068225634
2010-01-16T19:19:17+0000,"Beware of scams and hoaxes and ensure that your donations for Haiti get to the right places. Contrary to a current meme, Facebook is not donating $1 for statuses, however we are sharing reputable resources via the ""Other Pages"" tab on the Global Disaster Relief on Facebook Page.",20531316728_434432160172
2010-01-16T00:31:25+0000,"Former President Bill Clinton filmed this video telling Facebook users how they could help the Haiti relief effort, including joining Global Disaster Relief on Facebook.",20531316728_253843169225
2010-01-14T20:12:39+0000,Global Relief on Facebook: Connecting in Times of Need,20531316728_252151582130
2010-01-14T00:56:22+0000,Story of the Week: A cousin's Facebook postings from Haiti assures extended family that their relatives are safe after the earthquake. This is one of many heartwarming stories of people staying in touch and helping each other despite adversity.,20531316728_286706160408
2010-01-13T17:34:32+0000,"Our thoughts are with the people of Haiti. Find ways to help with earthquake relief from the U.S. Department of State, American Red Cross, Oxfam America, Mercy Corps and World Vision. Search ""Haiti"" to see what stories people are sharing on Facebook.",20531316728_281658707323
2010-01-13T05:47:46+0000,Better Security through Software,20531316728_248766257130
2010-01-12T20:53:10+0000,We’re proud to be continuing our support of open source technology by becoming a gold sponsor of the Apache Software Foundation. Read more about these efforts on the Facebook Developers blog: http://bit.ly/7AnoQ0,20531316728_249186652858
2010-01-12T17:56:00+0000,Replying to Comments through Email,20531316728_206480947130
2010-01-12T00:26:24+0000,Student Scientists Stay Close a World Away,20531316728_240474787130
2010-01-08T18:07:32+0000,Calling All Ph.D. Students,20531316728_240508762130
2010-01-06T21:48:36+0000,Story of the Week: Long-lost friends find solace after deaths in their families by reliving childhood memories on Facebook.,20531316728_251372373880
2010-01-06T21:22:17+0000,Facebook for iPhone 3.1 is now available from the App Store and features push notifications and address book syncing.,20531316728_410306085351
2009-12-31T20:03:35+0000,Join and watch New Year festivities from New York's Times Square through this Live Stream on Facebook. All of us at Facebook wish you a Happy New Year!,20531316728_231986630613
2009-12-30T19:37:04+0000,Story of the Week: A woman in Indonesia talks with her older brother for the first time in 35 years after finding him on Facebook.,20531316728_229428475754
2009-12-29T22:23:28+0000,Restaurateur Maintains Ties with Homeland,20531316728_226782787130
2009-12-28T22:10:49+0000,A New Help Center for 2010,20531316728_225000527130
2009-12-22T22:15:51+0000,Teaching Holiday Traditions with the Help of Friends,20531316728_216558092130
2009-12-22T20:44:16+0000,Check out the top 10 stories of 2009 about successful businesses being built on Facebook Platform and with Facebook Connect.,20531316728_210625172918
2009-12-21T20:29:32+0000,Facebook Memology: Top Status Trends of 2009,20531316728_215076352130
2009-12-17T04:48:51+0000,"The Facebook Data Team published its first-ever research on the ethnic diversity of Facebook in the U.S., finding that diversity has increased over time and today nearly mirrors the ethnic makeup of the country.",20531316728_237551415249
2009-12-16T23:38:46+0000,Celebrating Anniversaries on Facebook,20531316728_208125982130
2009-12-15T22:52:46+0000,The Award Goes to...Translators,20531316728_204787062130
2009-12-11T05:21:42+0000,"Following feedback, we've improved the Friend List visibility option on profiles. Now when you uncheck the ""Show my friends on my profile"" option in the Friends box on your profile, your Friend List won't appear on your profile regardless of whether people are viewing it while logged into Facebook or logged out.",20531316728_197676226157
2009-12-10T22:53:44+0000,"Each time you share content on Facebook, you can now decide who can see it
by using controls in the Publisher. Watch this tutorial to learn more about these new Publisher privacy controls. Read more about all of our new privacy tools at
http://blog.facebook.com/blog.php?post=196629387130",20531316728_368655210483
2009-12-09T23:19:25+0000,Updates on Your New Privacy Tools,20531316728_197943902130
2009-12-09T22:59:35+0000,Take a tour of the new Privacy Settings page in this video tutorial and learn how to customize your settings. This new page will be available once you’ve completed the transition to the new settings.,20531316728_366944610483
2009-12-09T22:25:33+0000,Facebook Connect: Celebrating Year One,20531316728_196914927130
2009-12-09T16:43:29+0000,"Today, we launched new privacy settings and tools to give you greater control over the information you share on Facebook. Watch this tutorial to learn more about how to update your settings.",20531316728_198559068583
2009-12-09T15:05:20+0000,New Tools to Control Your Experience,20531316728_196629387130
2009-12-08T23:28:22+0000,How are you using Facebook to celebrate and reconnect this holiday season? Share your story here: http://bit.ly/5ttJCe. We'll reshare the most interesting and unexpected ones in future posts.,20531316728_195635563666
2009-12-07T19:54:38+0000,We’re working with Google to offer real-time search of public content from Facebook Pages.,20531316728_353622640152
2009-12-07T06:52:00+0000,Working Together for Online Safety,20531316728_195195332130
2009-12-04T20:30:36+0000,Finding Support in Tough Economic Times,20531316728_193364402130
2009-12-03T16:30:47+0000,How to Break the Cycle of Digital Abuse,20531316728_192141552130
2009-12-02T02:24:16+0000,An Open Letter from Facebook Founder Mark Zuckerberg,20531316728_190423927130
2009-12-01T22:49:54+0000,Turn Facebook (RED) on World AIDS Day,20531316728_190524432130
2009-11-26T01:42:07+0000,Personal Shopping the Facebook Way,20531316728_186370837130
2009-11-25T23:19:54+0000,Story of the Week: Check out six ways that Facebook can help you be more effective in the work place.,20531316728_181509733270
2009-11-25T00:45:32+0000,Discover Ways to Give Back on Facebook,20531316728_186324207130
2009-11-24T20:04:16+0000,"There is a rumor spreading again that Facebook is using your photos in ads without your consent.  This rumor was not true earlier this year, and it’s not true now. For more information on Facebook's advertising policies and how we use photos, please take a look at our blog post on the issue, http://bit.ly/xCNTu.",20531316728_228319176216
2009-11-23T19:11:07+0000,"Facebook Tips: How do I find and ""fan"" a Page?",20531316728_185405397130
2009-11-23T18:58:46+0000,"Learn how to connect and interact with your favorite public figures, organizations and businesses in the fifth video in our “Facebook Tips” series.",20531316728_529634301649
2009-11-18T01:21:13+0000,New Privacy Policy Adopted,20531316728_181160577130
2009-11-17T19:54:39+0000,Xbox Connects with Facebook,20531316728_180558067130
2009-11-16T22:19:27+0000,"""Unfriend"" just became the 2009 Word of the Year in the New Oxford American Dictionary. It's a verb, as in ""You can unfriend people by clicking  'Remove from Friends' at the bottom of their profiles.""",20531316728_201629928823
2009-11-16T19:40:53+0000,How to Bullyproof Yourself on Facebook,20531316728_180189707130
2009-11-12T22:30:58+0000,"Parents Have Rules to Follow Online, Too",20531316728_177371932130
2009-11-06T20:32:30+0000,Stay Tuned: TV on Facebook,20531316728_173065077130
2009-11-06T02:37:26+0000,No one likes deceptive ads. Learn how we're battling them on Facebook Platform so you continue to have a good experience on Facebook and with applications.,20531316728_201827858017
2009-11-05T18:12:41+0000,Get Educated on Facebook,20531316728_171666882130
2009-11-04T18:32:37+0000,Learn how to manage your email notifications and contact email addresses in the fourth video in our “Facebook Tips” series.,20531316728_529018989739
2009-11-02T20:09:53+0000,"Hear our COO Sheryl Sandberg explain how the Web is moving
to the “wisdom of friends” and discuss other topics in a recent conversation
with John Battelle at the Web 2.0 Summit.",20531316728_168395281308
2009-10-30T23:38:15+0000,Cyber Security Is a Shared Responsibility,20531316728_168259887130
2009-10-30T22:21:15+0000,Halloween is one of our most popular photo uploading days of the year. See how Facebook employees are celebrating in costume.,20531316728_203569466728
2009-10-30T22:21:15+0000,Just a typical meeting at Facebook,20531316728_203555586728
2009-10-30T18:27:17+0000,Check out Foo Fighters perform songs from their new album via Facebook Live Stream today at 7:00 p.m. PDT.,20531316728_341255225416
2009-10-30T00:08:08+0000,"We won another battle in the fight against spam.  Today, a San Jose, Calif. court awarded Facebook $711 million in damages against Sanford Wallace, a spammer who accessed people’s accounts without permission and sent phony Wall posts and messages.  He was also referred for prosecution for criminal contempt.",20531316728_202023927626
2009-10-29T19:24:27+0000,Improving Transparency Around Privacy,20531316728_167389372130
2009-10-29T18:02:56+0000,Watch out for two new viruses that are spreading across the web. They involve emails made to look like they are from Facebook telling you to take some action on your account. Remember that we will never send you a new password as an attachment. Stay informed on how to keep your account secure by becoming a fan of the Facebook Security Page.,20531316728_177591398704
2009-10-29T17:07:31+0000,New Ways to Find and Engage with Your Favorite Applications,20531316728_166797817130
2009-10-28T21:59:25+0000,"How do we serve 300 million unique Facebook experiences? Mike Schroepfer, our vp of engineering, explains our secrets to scaling in this talk at the recent Web 2.0 Summit.",20531316728_164126419012
2009-10-28T18:20:03+0000,Watch Your Words: Steps to Preventing Cyberbullying,20531316728_166700102130
2009-10-26T17:17:15+0000,Keeping Count of Sharing Across the Web,20531316728_165161437130
2009-10-26T15:48:49+0000,Memories of Friends Departed Endure on Facebook,20531316728_163091042130
2009-10-23T19:06:29+0000,Suggestions for Helping Friends,20531316728_162648987130
2009-10-23T17:00:42+0000,New Views for Your Home Page,20531316728_162536657130
2009-10-22T19:05:33+0000,Our COO Sheryl Sandberg discusses the ways Facebook and the social Web is changing how people connect in this recent Churchill Club discussion.,20531316728_174868156648
2009-10-21T22:35:17+0000,A New Tune for Facebook Gifts,20531316728_161746147130
2009-10-20T18:13:42+0000,Olympic Movement Meets the Global Facebook Village,20531316728_160875267130
2009-10-19T20:17:28+0000,Giving Groups a Stronger Voice,20531316728_156031977130
2009-10-14T17:43:57+0000,Responding to Abuse Reports More Effectively,20531316728_144628037130
2009-10-13T21:56:42+0000,Causes Return to Their Grassroots Online,20531316728_155964907130
2009-10-13T21:28:36+0000,"Did you know that you can control what appears in your stream by clicking “hide” on any feed story? We’re making it easier for you to hide related application stories, such as quizzes, with just one click. You can locate the option on select application stories beginning today.",20531316728_152493799489
2009-10-09T17:29:22+0000,What role does feedback play into our product decisions? Facebook founder Mark Zuckerberg talks about how we weigh people’s varying opinions in the third in a series of interviews with The Business Insider’s Henry Blodget. http://www.businessinsider.com/henry-blodget-zuckerberg-the-vocal-user-base-of-facebook,20531316728_163417852712
2009-10-08T16:41:32+0000,Why do we think the best ideas can come from anywhere? Facebook founder Mark Zuckerberg explains the culture within our company in the second in a series of video interviews with The Business Insider’s Henry Blodget. http://www.businessinsider.com/henry-blodget-zuckerberg-driving-employee-creativity,20531316728_165196444602
2009-10-07T18:25:36+0000,"Today, the Applications on Facebook Page launched as a one-stop resource for applications news. Applications exist to enrich your Facebook experience, and we hope this page will help you learn more about interacting with them.",20531316728_148325393643
2009-10-07T01:27:03+0000,We are experiencing a technical issue with one of our databases that is resulting in an extended period of maintenance for some of you. We are working on a fix and hope to have this resolved in the next 24 hours. You can stay updated at http://www.facebook.com/help.,20531316728_148311872182
2009-10-06T20:48:49+0000,"Don't fall for imposters: Learn more about to avoid the money scams we previously warned you about in this Today Show clip. To stay updated on more tips, become a
fan of Facebook Security.",20531316728_147981519890
2009-10-06T18:04:13+0000,"How do ideas grow on the Internet? Facebook founder Mark Zuckerberg discusses innovation in the first in a series of interviews with The Business Insider’s Henry Blodget, which we’ll be sharing this week.",20531316728_194426660960
2009-10-05T19:28:56+0000,How Happy Are We?,20531316728_150162112130
2009-10-02T17:07:15+0000,Latin Becomes a Living Language on Facebook,20531316728_145923442130
2009-10-01T20:57:33+0000,Friends Reunite for Entrepreneurial Dream / Deux amis se retrouvent : une entreprise est née,20531316728_146475557130
2009-09-30T18:29:35+0000,Facebook Tips: How Do I Change My Profile Picture?,20531316728_144609712130
2009-09-30T18:20:35+0000,Learn how to update your profile picture in the third video in our “Facebook Tips” series.,20531316728_527852307779
2009-09-29T19:47:45+0000,Fighting the Battle Against Money Scams,20531316728_142604447130
2009-09-24T18:32:26+0000,"Learn about the technology that powers Facebook and our engineering efforts in this recent talk with Mike Schroepfer, our vice president of engineering.",20531316728_269735265690
2009-09-22T21:04:53+0000,"We’ve fixed the cause of yesterday’s log-in and feature errors that affected many of you, and the site should be returning to normal. If you’re having any other issues, check the Help Center at http://www.facebook.com/help.",20531316728_143612137273
2009-09-22T18:42:13+0000,The Role of Technology in Promoting Tolerance,20531316728_140712907130
2009-09-22T17:39:51+0000,"Hear from our COO, Sheryl Sandberg, about how we think of advertising and how we're working with the industry: http://bit.ly/PPu24",20531316728_138778244820
2009-09-21T21:25:50+0000,"We’re working as quickly as possible to fix site issues that are causing errors for some of you when you try to log in or access features. We’ll keep you updated as the site returns to normal, and you can learn more at http://www.facebook.com/help.",20531316728_160384100554
2009-09-18T19:01:51+0000,Back to School: Tips for Teachers on Facebook,20531316728_137948147130
2009-09-18T00:14:47+0000,Log In with Your Facebook Username,20531316728_138003612130
2009-09-16T19:52:48+0000,"We’re honored to make this top 10 list of most trusted companies for privacy for the first time. Thanks Ponemon Institute, TRUSTe and all of you for the support.",20531316728_160346145271
2009-09-15T20:38:57+0000,Testing 1-2-3: Announcing Facebook Prototypes,20531316728_133647397130
2009-09-15T20:01:07+0000,300 Million and On,20531316728_136782277130
2009-09-14T22:29:55+0000,Status tagging is now live. Hear more about how to use it from our own Randi Zuckerberg in this CNN clip: http://bit.ly/VK2I1,20531316728_134555951945
2009-09-11T01:27:00+0000,"Now you can filter your friends by the city they live in. When you're visiting a different place, you can see which of them are in town to hang out: http://bit.ly/20joE.",20531316728_144401129496
2009-09-10T19:01:31+0000,Tag Friends in Your Status and Posts,20531316728_109765592130
2009-09-02T22:58:07+0000,What does the future hold for new applications on Facebook? A dozen companies showed off their plans during a demo day we hosted yesterday. For more details: http://bit.ly/4y2IH3,20531316728_142370943754
2009-09-01T20:04:57+0000,Connecting with... Brian Phillips: The Facebook Matchmaker,20531316728_119744127130
2009-09-01T06:04:08+0000,"After helping out a stranger, one woman turned to her Facebook friends for advice. Their responses led to a grassroots campaign that's raised thousands of dollars to feed those in need. More info on the 93 Dollar Club: http://bit.ly/xjlZN",20531316728_132094961766
2009-08-27T23:48:27+0000,Facebook for iPhone 3.0 has arrived: http://bit.ly/oERlp,20531316728_158965141728
2009-08-27T14:08:38+0000,Delivering More Control and Transparency,20531316728_126129882130
2009-08-26T19:02:12+0000,Facebook Tips: What Happens If I Ignore a Friend Request?,20531316728_119703577130
2009-08-26T18:53:43+0000,Learn more about how to manage your friend requests and your Facebook Friend List in this second video in our “Facebook Tips” series.,20531316728_265171190483
2009-08-25T23:36:05+0000,'Mums and Mummies to Be' Forge New Connections,20531316728_118263127130
2009-08-24T21:06:41+0000,Inviting Friends from Recent Events,20531316728_124916317130
2009-08-21T01:07:48+0000,Publishing to Twitter from Facebook Pages,20531316728_123006872130
2009-08-19T22:04:13+0000,"Protect yourself from scammers pretending to be your friends by reading this full transcript of one hacker's Facebook chat. For more tips on staying safe, become a fan of Facebook Security at http://www.facebook.com/security",20531316728_131507727040
2009-08-17T13:00:10+0000,The Future of News Will Be Social,20531316728_120584762130
2009-08-13T05:20:10+0000,"Facebook’s first three-day hackathon opened tonight, and our employees are camping out to code. Hackathons are a tradition where our engineers spend a night working on projects they don’t normally have time for during the day. Track all the action at www.facebook.com/engineering",20531316728_133821140814
